input,target
generar lista: Polinomio de tercer grado con constantes complejas,SUM NEG VC NEG MUL VC x E NEG MUL VC POW x 2 E MUL VC POW x 3 E E
generar pseudolatex: Polinomio de grado seis con con una constante de número complejo,- VNy^{4} - VNy^{3} + VNy^{6} + VNy - VC.y^{5} + VF
"generar lista: Polinomio desordenado e incompleto (falta el término independiente) de grado 9. Se compone con coeficientes enteros  y fraccionarios, su coeficiente principal es -195. Está formado por 9 términos.",SUM NEG MUL VF POW x 3 E NEG MUL VF POW x 5 E NEG MUL VN POW x 4 E NEG MUL VN POW x 2 E NEG MUL VF POW x 6 E NEG MUL 195 POW x 9 E NEG MUL VN POW x 8 E NEG MUL VN x E NEG MUL VN POW x 7 E E
"generar lista: Polinomio de grado cinco, completo con coeficientes enteros",SUM MUL VN POW x 3 E MUL VN x E MUL VN POW x 4 E VN MUL VN POW x 5 E MUL VN POW x 2 E E
"generar lista: Polinomio, de grado 7, compuesto por ocho términos y los coeficientes son números complejos",SUM NEG MUL VC POW x 7 E NEG MUL VC POW x 6 E MUL VC POW x 5 E NEG MUL VC POW x 4 E NEG MUL VC POW x 3 E MUL VC POW x 2 E NEG MUL VC x E NEG VC E
"generar pseudolatex: es un sistema de tres ecuaciones con variables x,y,z multiplicada por escalares",\begin{cases} - VN.y + VF.x + VF.z = VN \\- VF.z + VF.x + VN.y = VF \\- VF.y - VN.z + VN.x = VN \end{cases}
generar lista: polinomio de grado cuatro completo con coeficiente negativo de 25.4,SUM NEG MUL 25.4 POW x 4 E NEG MUL VR POW x 3 E NEG MUL VR POW x 2 E NEG MUL VR x E NEG VR E
generar pseudolatex: Polinomio de grado 2,VR - VRx - VRx^{2}
generar lista: Polinomio completo de 3er grado con cuatro términos,SUM MUL VF POW x 2 E VF MUL VF POW x 3 E MUL VF x E E
"generar pseudolatex: un polinomio de 4 términos,  de tercer grado completo y con constantes negativas",- VFx^{3} - VFx^{2} - VFx - VF
"generar pseudolatex: Polinomio de grado 7 completo, con 8 términos, con coeficiente principal (4/3), con coeficientes fraccionarios desordenados.",VFx^{3} + VF + VFx^{6} + VFx^{5} + VFx^{2} + VFx + VFx^{7} + VFx^{4}
generar lista: Polinomio incompleto de grado uno,SUM MUL VN x E E
"generar lista: Polinomio de números fraccionarios, de grado 2 y completo. El coeficiente principal es negativo, el coeficiente lineal es positivo y tambien el coeficiente independiente",SUM VF MUL VF x E NEG MUL VF POW x 2 E E
generar pseudolatex: Polinomio de grado 1 y numeros negativos,- VRx - VR
generar lista: Polinomio de 1er grado X variable,SUM VR NEG MUL VR x E E
generar lista: Polinomio en indeterminada z de noveno grado con solo términos principal y de potencia 7,SUM MUL VN POW z 7 E MUL VN POW z 9 E E
"generar lista: Monomio con coeficiente negativo, variable “x” y su exponente o grado 4",SUM NEG MUL VN POW x 4 E E
generar pseudolatex: sistema homogeneo de 3 ecuaciones de con 3 incógnitas,\begin{cases} - VF.z - VF.x + VF.y = 0 \\VN.z + VF.x - VN.y = 0 \\- VN.y - VF.z + VN.x = 0 \end{cases}
generar pseudolatex: Un polinomio en indeterminada y de quinto grado. Solo le debe faltar el término de potencia 4,VNy^{2} + VNy^{3} - VFy - VF + VFy^{5}
generar pseudolatex: Ecuacion polinomica completa de grado 1. Sus coeficientes son números complejos,- VC - VC.x
"generar pseudolatex: Sistema de 2 ecuaciones y 2 incógnitas, todas de primer grado usando algunos coeficientes fraccionarios",\begin{cases} VF.x + VN.y = 0 \\VN.x + VF.y = 0 \end{cases}
"generar pseudolatex: Sistema de 2 ecuaciones homogéneo con dos incógnitas, x e y. Las variables están desordenadas",\begin{cases} - VN.y - VF.x = 0 \\VF.x - VF.y = 0 \end{cases}
generar pseudolatex: polinomio de grado 4,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4}
generar pseudolatex: Polinomio de grado uno completo con coeficiente principal 3/3,- VR - VRx
generar lista: Sistema homogeneo de 2 ecuaciones con 2 incognitas,CASES EQ SUM MUL VF x E MUL VF y E E 0 EQ SUM MUL VN x E MUL VN y E E 0 E
"generar lista: sistema de ecuaciones de cuatro variables y 3 ecuaciones, no homogeneo con coeficientes reales y fraccionarios",CASES EQ SUM MUL VN d E MUL VF a E MUL VF b E MUL VF c E E VN EQ SUM NEG MUL VN a E NEG MUL VN d E MUL VF c E MUL VN b E E VN EQ SUM MUL VN a E MUL VN b E MUL VN d E MUL VN c E E VN E
generar pseudolatex: Polinomio de grado cuatro completo,- VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
"generar pseudolatex: Polinomio de grado 4 completo y desordenado. Términos enteros y racionales. Coeficiente principal -2, término independiente -39.  Coeficientes negativos. Orden de exponentes: 3, 2, 4, 0, 1",- VRx^{3} - VRx^{2} - VRx^{4} - VR - VRx
"generar lista: Polinomio desordenado e incompleto (falta el término independiente) de noveno grado. Se compone con coeficientes enteros  y fraccionarios, su coeficiente principal es -195. Está formado por nueve términos.",SUM NEG MUL VF POW x 3 E NEG MUL VF POW x 5 E NEG MUL VN POW x 4 E NEG MUL VN POW x 2 E NEG MUL VF POW x 6 E NEG MUL 195 POW x 9 E NEG MUL VN POW x 8 E NEG MUL VN x E NEG MUL VN POW x 7 E E
generar lista: Polinomio completo de grado 1 con coeficientes negativos,SUM NEG VR NEG MUL VR x E E
generar lista: Un polinomio de quinto grado completo y en orden. El coeficiente principal debe ser 3/2,SUM MUL FRAC 3 2 POW x 5 E MUL VR POW x 4 E MUL VR POW x 3 E MUL VR POW x 2 E MUL VR x E VR E
generar lista: Polinomio incompleto grado tres de un termino,SUM MUL VF POW z 3 E E
"generar pseudolatex: Monomio de primer grado con coeficiente natural, usando ""y"" como variable",VNy
generar lista: Polinomio de quinto grado incompleto con 5 términos,SUM NEG MUL VR POW x 5 E NEG MUL VR POW x 4 E NEG MUL VR POW x 3 E NEG MUL VR POW x 2 E NEG MUL VR x E NEG VR E
generar pseudolatex: Polinomio de grado cinco con números complejos,VC.x^{4} + VC.x^{3} + VC + VC.x + VC.x^{2} + VC.x^{5}
generar pseudolatex: Polinomio completo de grado seis con 7 términos,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6}
generar pseudolatex: polinomio de grado dos con 3 terminos,VDx + VD + VDx^{2}
generar lista: Polinomio de grado 5 completo con coeficiente principal -5,SUM NEG MUL 5 POW x 5 E NEG MUL VN POW x 4 E MUL VN POW x 3 E NEG MUL VN POW x 2 E MUL VN x E NEG VN E
"generar pseudolatex: Polinomio de grado 7 completo, con 8 términos, con coeficiente principal 3, ordenado de menor grado a mayor grado y con una mezcla de coeficientes enteros y fraccionarios",VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6} + VRx^{7}
generar pseudolatex: Polinomio de noveno grado X variable,- VR - VRx + VRx^{2} - VRx^{3} + VRx^{4} - VRx^{5} + VRx^{6} + VRx^{7} + VRx^{8} + VRx^{9}
generar pseudolatex: Polinomio de primer grado completo con coeficiente principal fraccionario,- VR - VRx
generar pseudolatex: Polinomio de octavo grado incompleto,- VNx - VNx^{5} - VNx^{4} - VNx^{2} - VNx^{8} - VN - VNx^{3} - VNx^{6} - VNx^{7}
generar lista: Polinomio de grado 10 completo y en orden descendiente,SUM NEG MUL VR POW x 10 E NEG MUL VR POW x 9 E NEG MUL VR POW x 8 E NEG MUL VR POW x 7 E NEG MUL VR POW x 6 E NEG MUL VR POW x 5 E NEG MUL VR POW x 4 E NEG MUL VR POW x 3 E NEG MUL VR POW x 2 E NEG MUL VR x E NEG VR E
"generar pseudolatex: Polinomio de grado 9, coeficiente principal -1, incompleto y desordenado",- VN - VC.z^{3} - VFz^{5} + VC.z^{8} + VC.z^{4} + VNz - VNz^{6} - VNz^{9} - VNz^{7}
generar lista: Un polinomio de grado cuatro incompleto con tres terminos,SUM NEG MUL VN POW x 4 E NEG MUL VF POW x 3 E NEG VN E
"generar pseudolatex: Sistema de ecuaciones de 2 ecuaciones, una con dos incógnita y otra con tres incógnitas. Ambas ecuaciones de grado 1",\begin{cases} - VF.b + VN.c - VN.a = VN \\- VF.a - VN.b = VN \end{cases}
generar pseudolatex: Polinomio completo de octavo grado,VDx^{8} + VDx^{7} + VDx^{6} + VDx^{5} + VDx^{4} - VDx^{3} + VDx^{2} + VDx - VD
"generar lista: Sistema de dos ecuaciones, con cuatro variables",CASES EQ SUM MUL VN b E MUL VF d E MUL VF a E NEG MUL VN c E E VF EQ SUM NEG MUL VN d E NEG MUL VN a E MUL VN c E NEG MUL VF b E E VF E
"generar lista: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado tres de 1.5, coeficiente de segundo grado de 6.3, coeficiente 1er grado de 13.1 y termino independiente de 4",SUM 4 NEG MUL 6.3 POW x 2 E NEG MUL 1.5 POW x 3 E MUL 13.1 x E NEG MUL 38.3 POW x 4 E E
generar pseudolatex: Polinomio de grado 3,- VNz - VFz^{3}
"generar pseudolatex: Polinomio completo, desordenado de sexto grado con coeficientes enteros negativos",- VNx - VNx^{2} - VN - VNx^{4} - VNx^{3} - VNx^{5} - VNx^{6}
generar pseudolatex: Sistema de ecuaciones con 3 ecuaciones y 3 incógnitas,\begin{cases} - VF.y + VN.x - VN.z = VF \\VF.y - VN.x + VN.z = VN \\- VN.y - VF.x + VN.z = VF \end{cases}
"generar lista: Polinomio ordenado e incompleto de grado 3, con coeficiente principal -7, conformado por 2 términos. Conformado con coeficientes enteros y compejos.",SUM NEG MUL 7 POW y 3 E VC E
generar lista: Polinomio de grado cuatro completo de cinco terminos,SUM VD MUL VD x E MUL VD POW x 2 E MUL VD POW x 3 E MUL VD POW x 4 E E
"generar lista: Polinomio de grado dos completo, con primera componente negativa y segunda y tercera positiva.",SUM NEG VN MUL VN x E MUL VN POW x 2 E E
generar lista: Sistema de 2 ecuaciones con tres incognitas,CASES EQ SUM MUL VN x E MUL VN y E MUL VN z E E VF EQ SUM NEG MUL VN z E MUL VN y E NEG MUL VF x E E VN E
generar pseudolatex: Sistema de ecuaciones de dos incógnitas,\begin{cases} - VN.y - VN.x = VN \\VF.x - VF.y = VN \end{cases}
"generar lista: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado tres de 1.5, coeficiente de grado dos de 6.3, coeficiente 1er grado de 13.1 y termino independiente de 4",SUM 4 NEG MUL 6.3 POW x 2 E NEG MUL 1.5 POW x 3 E MUL 13.1 x E NEG MUL 38.3 POW x 4 E E
"generar lista: Sist de 4 ecuaciones con 4 incognitas Sistema compatible determinado Variables= a, b, c, d. Homogeneo",CASES EQ SUM MUL VF d E MUL VN b E NEG MUL VF c E MUL VN a E E 0 EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VF a E E 0 EQ SUM NEG MUL VF d E NEG MUL VN b E NEG MUL VN c E NEG MUL VN a E E 0 EQ SUM MUL VF d E NEG MUL VN b E MUL VF c E MUL VF a E E 0 E
"generar pseudolatex: Sistema de 3 ecuaciones, de variables a, c, b y d. Todas de grado 1 y de 4 términos cada una",\begin{cases} - VN.c - VN.a - VF.b + VN.d = VN \\VN.c + VF.a + VF.b + VF.d = VF \\VN.c + VF.a + VF.b + VN.d = VF \end{cases}
generar pseudolatex: Polinomio incompleto de grado 8 con variable z,- VC.z^{2} + VNz + VNz^{5} + VNz^{8} + VN - VFz^{3} - VNz^{7} - VNz^{6}
"generar pseudolatex: Polinomio grado cuatro y variable ""y""",VNy^{4}
"generar lista: Polinomio de coeficientes positivos decimales, completo y de grado 5. Esta ordenado de mayor a menor",SUM MUL VD POW x 5 E MUL VD POW x 4 E MUL VD POW x 3 E MUL VD POW x 2 E MUL VD x E VD E
generar pseudolatex: Polinomio de primer grado completo con coeficiente principal 3/3,- VR - VRx
generar lista: Monomio de grado dos de coeficiente -7,SUM NEG MUL 7 POW z 2 E E
"generar lista: Polinomio de grado siete, de ocho terminos",SUM MUL VN POW x 7 E MUL VN POW x 6 E MUL VN POW x 5 E MUL VN POW x 4 E MUL VN POW x 3 E MUL VN POW x 2 E MUL VN x E NEG VN E
generar pseudolatex: Polinomio de grado dos incompleto,VFy^{2}
generar lista: sistema de dos ecuaciones con 1 variable y coeficientes racionales,CASES EQ SUM NEG MUL VF x E E VF EQ SUM NEG MUL VN x E E VF E
generar lista: Sistema de ecuaciones lineales compatible determinado con dos ecuaciones y dos incógnitas,CASES EQ SUM NEG MUL VF x E NEG MUL VF y E E 0 EQ SUM NEG MUL VF x E NEG MUL VN y E E 0 E
"generar pseudolatex: Polinomio de grado siete completo, sin orden y con todos sus coeficientes fraccionarios negativos",- VFx^{5} - VFx - VF - VFx^{3} - VFx^{7} - VFx^{4} - VFx^{2} - VFx^{6}
generar lista: Polinomio de quinto grado completo con coeficiente principal -5,SUM NEG MUL 5 POW x 5 E NEG MUL VN POW x 4 E MUL VN POW x 3 E NEG MUL VN POW x 2 E MUL VN x E NEG VN E
"generar lista: Monomio de 1er grado con coeficiente natural, usando ""y"" como variable",SUM MUL VN y E E
generar pseudolatex: Es un polinomio de grado cuatro con coeficientes reales,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4}
generar pseudolatex: Ecuación de sexto grado incompleta,- VRx^{2} - VRx^{4} - VRx - VRx^{5} - VRx^{3} - VRx^{6} - VR
generar pseudolatex: Polinomio de grado 4 completo,- VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
"generar pseudolatex: Sistema de cuatro ecuaciones completo con cuatro incógnitas a,b,c y d. Las ecuaciones se distribuyen a ambos lados de la igualdad",\begin{cases} VN.c = VN.d + VF.b - VN.a + VN \\- VN.a = - VF.c + VN.b - VF.d + VF \\VF.a + VN.d = VF.c + VN.b + VF \\- VN.c = VN.b + VN.a - VF.d + VN \end{cases}
generar lista: polinomio de octavo grado,SUM MUL VR POW x 7 E MUL VR POW x 8 E MUL VR POW x 5 E MUL VR POW x 2 E MUL VR POW x 4 E VR MUL VR POW x 3 E MUL VR x E MUL VR POW x 6 E E
"generar pseudolatex: Polinomio con coeficientes complejo y naturales, de grado nueve e incompleto. Tiene 5 términos",- VC.z^{4} - VNz^{8} + VC.z^{6} - VNz^{9} + VN
"generar lista: Sistema homogéneo de 3 ecuaciones, con 3 incógnitas (x, y, z) ordenado y con muchos coeficientes fraccionarios",CASES EQ SUM NEG MUL VF y E MUL VF z E MUL VF x E E 0 EQ SUM NEG MUL VN y E MUL VF z E NEG MUL VF x E E 0 EQ SUM MUL VF y E NEG MUL VN z E NEG MUL VN x E E 0 E
"generar pseudolatex: Un polinomio de grado 13 ordenado de mayor a menor, los coeficientes del polinomio que van del grado 12 hasta el 3 son igual a 0",VNx^{13} + VNx^{2} + VNx
generar pseudolatex: sistema de ecuaciones de dos ecuaciones con una variable,\begin{cases} - VF.x = VF \\- VN.x = VF \end{cases}
generar pseudolatex: Polinomio completo de grado 4 y con cinco términos,- VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio de grado 1  X variable,VR - VRx
"generar lista: Polinomio de grado 2, contiene tres términos y está completo",SUM MUL VF POW x 2 E NEG MUL VF x E VF E
generar lista: Polinomio de grado siete completo y ordenado de forma descendiente,SUM MUL VC POW x 7 E MUL VC POW x 6 E MUL VC POW x 5 E MUL VC POW x 4 E MUL VC POW x 3 E MUL VC POW x 2 E MUL VC x E VC E
"generar pseudolatex: Sistema de dos ecuaciones con tres incógnitas, las incógnitas son x, y y z, en un caso, el resultado es una fracción",\begin{cases} - VF.z - VN.x - VN.y = VN \\- VN.z + VF.x + VN.y = VF \end{cases}
generar pseudolatex: Sistema de ecuación de 4 variables y 2 ecuaciones. El sistema tendrá infinitas soluciones,\begin{cases} VN.a - VN.b = VN \\- VN.b + VN.c + VN.d = VF \end{cases}
"generar lista: Sistema homogéneo de tres ecuaciones, con tres incógnitas (x, y, z) ordenado y con muchos coeficientes fraccionarios",CASES EQ SUM NEG MUL VF y E MUL VF z E MUL VF x E E 0 EQ SUM NEG MUL VN y E MUL VF z E NEG MUL VF x E E 0 EQ SUM MUL VF y E NEG MUL VN z E NEG MUL VN x E E 0 E
generar lista: Polinomios de quinto grado Coeficiente independiente 2/3 Polinomios completo. Cantidad de términos 5 Ordenado,SUM MUL VR POW x 5 E MUL VR POW x 4 E MUL VR POW x 3 E MUL VR POW x 2 E MUL VR x E FRAC 2 3 E
"generar pseudolatex: Polinomio incompleto con variable ""z"" de grado 5. Tiene todos los términos menos el cuadratico y el lineal",- VNz^{5} - VC.z^{4} + VFz^{3} - VC
generar lista: polinomio grado 7 completo con coeficientes racionales,SUM NEG MUL VF POW x 5 E NEG MUL VF x E NEG VF NEG MUL VF POW x 3 E NEG MUL VF POW x 7 E NEG MUL VF POW x 4 E NEG MUL VF POW x 2 E NEG MUL VF POW x 6 E E
generar pseudolatex: Polinomio de grado 8 con coeficientes negativos complejos. Está completo y en orden ascendente,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar pseudolatex: Polinomio de grado 3, entero con coeficientes racional algunos negativos",- VR + VRx - VRx^{2} - VRx^{3}
"generar lista: Sistema de dos ecuaciones con 3 incógnitas, las incógnitas son x, y y z, en un caso, el resultado es una fracción",CASES EQ SUM NEG MUL VF z E NEG MUL VN x E NEG MUL VN y E E VN EQ SUM NEG MUL VN z E MUL VF x E MUL VN y E E VF E
generar lista: Polinomio desordenado  Grado cinco Incompleto (falta termino de grado 4) Coeficiente independiente (-6/4),SUM MUL VN POW y 2 E MUL VN POW y 3 E NEG MUL VF y E NEG FRAC 6 4 MUL VF POW y 5 E E
"generar lista: Sistema de tres ecuaciones con tres variables (x,y,z) con todos sus coeficientes distintos de 0",CASES EQ SUM MUL VN z E MUL VN y E MUL VN x E E VF EQ SUM MUL VN y E MUL VF z E NEG MUL VF x E E VN EQ SUM MUL VN y E NEG MUL VF z E MUL VN x E E VF E
"generar pseudolatex: Polinomio completo de séptimo grado, en orden descendiente, con todos sus coeficientes complejos",- VC.x^{7} - VC.x^{6} - VC.x^{5} + VC.x^{4} - VC.x^{3} + VC.x^{2} - VC.x - VC
"generar pseudolatex: Polinomio de grado 5, números complejos con parte real y parte imaginaria, seis términos",VC + VC.x + VC.x^{2} + VC.x^{3} + VC.x^{4} + VC.x^{5}
"generar lista: Polinomio de números fraccionarios, de 2do grado y completo. El coeficiente principal es negativo, el coeficiente lineal es positivo y tambien el coeficiente independiente",SUM VF MUL VF x E NEG MUL VF POW x 2 E E
"generar lista: Sistema de 2 ecuaciones con cuatro variables a,b,c y d",CASES EQ SUM NEG MUL VF d E MUL VF b E MUL VF a E NEG MUL VN c E E VN EQ SUM MUL VN d E NEG MUL VN b E NEG MUL VF a E MUL VN c E E VN E
"generar lista: Polinomio completo, desordenado de sexto grado con coeficientes enteros negativos",SUM NEG MUL VN x E NEG MUL VN POW x 2 E NEG VN NEG MUL VN POW x 4 E NEG MUL VN POW x 3 E NEG MUL VN POW x 5 E NEG MUL VN POW x 6 E E
"generar lista: Polinomio de noveno grado, desordenado con todos los coeficientes negativos",SUM NEG MUL VN POW x 9 E NEG MUL VF POW x 8 E NEG MUL VN x E NEG MUL VN POW x 4 E NEG MUL VN POW x 2 E NEG MUL VN POW x 6 E NEG VN NEG MUL VN POW x 7 E E
"generar pseudolatex: Sistema de tres ecuaciones con cuatro incognitas usando numeros enteros y fracciones, positivos y negativos como coeficientes. Usando ""a"", ""b"", ""c"" y ""d"" como incógnitas",\begin{cases} VF.d + VF.c + VF.a - VN.b = VN \\VN.d + VF.c + VF.a - VF.b = VN \\VN.d - VN.c - VF.a + VN.b = VN \end{cases}
generar lista: Sistema de 2 ecuaciones con 3 incognitas,CASES EQ SUM MUL VN x E MUL VN y E MUL VN z E E VF EQ SUM NEG MUL VN z E MUL VN y E NEG MUL VF x E E VN E
generar lista: Sistema de dos ecuaciones lineales de dos incognitas,CASES EQ SUM NEG MUL VN y E NEG MUL VN x E E VN EQ SUM NEG MUL VF x E NEG MUL VF y E E VF E
generar pseudolatex: Polinomio completo de grado 5 con coeficientes imaginarios,VC + VC.x + VC.x^{2} + VC.x^{3} + VC.x^{4} + VC.x^{5}
"generar pseudolatex: Polinomio de quinto grado completo, ordenado en forma descendente con coeficientes positivos naturales",VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
"generar lista: Polinomio de sexto grado completo, con coeficientes decimales negativos",SUM NEG MUL VD POW x 6 E NEG MUL VD POW x 5 E NEG MUL VD POW x 4 E NEG MUL VD POW x 3 E NEG MUL VD POW x 2 E NEG MUL VD x E NEG VD E
"generar pseudolatex: Polinomio de variable x, de grado uno y coeficientes imaginarios",VC + VC.x
generar pseudolatex: Polinomios cuadrático completo con coeficientes decimales,VDx - VDx^{2} + VD
generar pseudolatex: polinomio de grado seis completo compuesto de coeficientes racionales y decimales,VRx^{2} + VRx^{3} + VRx^{6} + VRx^{4} + VR + VRx + VRx^{5}
"generar lista: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado 3 de 1.5, coeficiente de grado 2 de 6.3, coeficiente 1er grado de 13.1 y termino independiente de 4",SUM 4 NEG MUL 6.3 POW x 2 E NEG MUL 1.5 POW x 3 E MUL 13.1 x E NEG MUL 38.3 POW x 4 E E
"generar lista: Polinomio de grado 11 Polinomio desordenado Faltan los monomios de grados 10,9,6,5,3,2,1,0 Coef. Proncipal:64",SUM MUL VN POW x 7 E MUL VF POW x 4 E MUL VF POW x 8 E MUL 64 POW x 11 E E
